serial_number,date,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_7,sensor_8,sensor_10,sensor_11,sensor_13,sensor_14,sensor_15,failure
10_good,33,-0.002,-0.0001,641.91,1589.17,554.81,2388.0,1.3,47.3,2388.01,8147.98,8.3967,0
10_good,34,-0.0021,-0.0003,642.36,1581.1,554.65,2387.96,1.3,47.16,2387.98,8150.1,8.432,0
10_good,35,0.0018,-0.0005,641.8,1577.98,554.32,2388.04,1.3,47.27,2388.06,8142.24,8.3884,0
10_good,36,0.0001,0.0003,642.49,1581.19,554.94,2388.05,1.3,47.36,2387.99,8137.29,8.3833,0
10_good,37,0.0016,0.0004,642.67,1592.51,554.05,2388.01,1.3,47.04,2387.98,8146.66,8.4352,0
10_good,38,-0.0006,-0.0002,641.56,1581.33,554.43,2387.96,1.3,47.29,2388.0,8141.82,8.3756,0
10_good,39,-0.004,0.0,642.74,1584.58,554.43,2388.05,1.3,47.27,2388.06,8141.08,8.402,0
10_good,40,-0.0002,0.0002,642.47,1583.02,554.78,2388.06,1.3,47.19,2387.98,8139.9,8.4097,0
10_good,41,0.001,0.0001,642.49,1584.15,555.06,2388.01,1.3,47.19,2387.98,8144.1,8.4639,0
10_good,42,-0.0022,-0.0002,641.75,1581.56,554.28,2387.99,1.3,47.16,2388.03,8139.24,8.3965,0
10_good,43,0.0012,0.0001,642.11,1586.29,554.57,2387.95,1.3,47.19,2388.03,8144.25,8.3715,0
10_good,44,0.0012,0.0,642.85,1591.78,554.36,2388.01,1.3,47.07,2387.94,8138.42,8.369,0
10_good,45,-0.0007,-0.0005,642.12,1584.74,554.46,2387.98,1.3,47.05,2387.99,8148.31,8.3925,0
10_good,46,-0.0042,-0.0,642.61,1584.68,553.78,2387.99,1.3,47.15,2387.97,8138.99,8.4222,0
10_good,47,0.0022,0.0,642.3,1588.26,554.41,2388.01,1.3,47.32,2387.97,8146.67,8.3832,0
10_good,48,-0.0035,0.0003,642.51,1583.21,553.63,2388.03,1.3,47.19,2388.01,8138.4,8.4074,0
10_good,49,-0.0002,-0.0002,642.13,1588.22,554.65,2387.99,1.3,47.1,2388.01,8139.55,8.3774,0
10_good,50,0.0004,-0.0004,642.26,1590.74,555.22,2388.05,1.3,47.42,2388.06,8137.37,8.4022,0
10_good,51,0.0012,-0.0005,642.2,1589.77,554.41,2388.03,1.3,47.31,2388.04,8141.9,8.4169,0
10_good,52,0.0012,-0.0,642.38,1588.03,554.6,2388.03,1.3,47.14,2388.03,8142.84,8.4118,0
10_good,53,-0.0024,0.0002,642.06,1585.37,555.08,2388.08,1.3,47.31,2387.99,8144.98,8.4362,0
10_good,54,-0.0006,0.0003,641.84,1583.25,554.05,2388.04,1.3,47.22,2388.0,8142.72,8.3984,0
10_good,55,0.0041,-0.0,642.73,1586.83,555.07,2388.01,1.3,47.23,2388.04,8143.52,8.3958,0
10_good,56,-0.0037,-0.0003,642.49,1581.65,553.91,2387.95,1.3,47.18,2388.04,8145.11,8.4065,0
10_good,57,0.001,-0.0004,642.26,1590.16,554.14,2387.99,1.3,47.47,2388.01,8144.76,8.4121,0
10_good,58,0.0004,0.0004,642.83,1589.3,553.81,2388.0,1.3,47.13,2388.01,8151.68,8.4202,0
10_good,59,-0.0012,-0.0005,642.39,1588.81,554.72,2388.0,1.3,47.09,2388.0,8145.36,8.3819,0
10_good,60,-0.0008,-0.0001,642.56,1589.27,553.87,2388.05,1.3,47.0,2388.0,8145.15,8.402,0
10_good,61,0.0006,0.0002,641.78,1588.8,554.51,2388.04,1.3,47.25,2387.97,8136.44,8.3921,0
10_good,62,0.0029,0.0005,641.5,1590.25,554.37,2388.02,1.3,47.15,2388.02,8138.93,8.4126,0
10_good,63,-0.0022,-0.0005,642.54,1587.81,553.97,2387.98,1.3,47.25,2387.96,8145.85,8.4182,0
10_good,64,-0.002,-0.0004,641.86,1582.77,554.66,2388.04,1.3,47.19,2388.02,8143.57,8.4276,0
10_good,65,-0.0024,0.0002,642.16,1584.7,554.68,2388.05,1.3,47.23,2388.06,8149.09,8.3703,0
10_good,66,0.0034,-0.0001,641.69,1588.58,554.11,2388.05,1.3,47.15,2388.06,8143.47,8.4266,0
10_good,67,-0.0024,0.0002,642.59,1583.92,555.02,2387.98,1.3,47.28,2387.99,8145.68,8.3891,0
10_good,68,0.0044,0.0,642.05,1590.69,554.13,2388.01,1.3,47.24,2388.04,8141.97,8.4298,0
10_good,69,0.0006,0.0003,642.18,1588.3,554.67,2388.02,1.3,47.11,2388.04,8145.09,8.4053,0
10_good,70,0.0001,-0.0002,642.14,1580.57,554.35,2388.0,1.3,47.25,2388.06,8142.47,8.4,0
10_good,71,-0.0036,0.0002,642.07,1585.23,554.29,2387.97,1.3,47.37,2388.04,8142.22,8.3957,0
10_good,72,-0.0002,-0.0004,642.34,1584.32,554.1,2388.04,1.3,47.18,2388.0,8143.65,8.3927,0
10_good,73,0.0006,-0.0005,642.02,1587.84,553.96,2388.03,1.3,47.08,2387.98,8140.15,8.4288,0
10_good,74,-0.0038,-0.0,642.15,1588.01,554.13,2388.01,1.3,47.26,2388.0,8143.79,8.3967,0
10_good,75,0.0047,0.0001,642.65,1591.07,554.46,2388.01,1.3,47.31,2388.02,8141.94,8.3926,0
10_good,76,0.0,-0.0003,642.4,1585.63,554.39,2388.01,1.3,47.21,2388.07,8141.48,8.3956,0
10_good,77,-0.0001,-0.0005,641.63,1585.48,554.46,2388.04,1.3,47.24,2388.06,8144.84,8.3783,0
10_good,78,-0.0041,0.0005,642.37,1584.51,554.57,2387.98,1.3,47.08,2388.04,8146.78,8.3806,0
10_good,79,-0.0019,-0.0001,642.57,1582.06,553.85,2387.98,1.3,47.22,2388.0,8143.82,8.4104,0
10_good,80,-0.0006,0.0004,642.5,1583.12,554.77,2388.01,1.3,47.23,2387.96,8144.5,8.4082,0
10_good,81,0.0024,-0.0001,642.02,1589.53,554.42,2388.03,1.3,47.19,2388.06,8139.55,8.3885,0
10_good,82,0.0,-0.0002,642.32,1575.96,554.59,2388.06,1.3,47.17,2388.08,8141.57,8.4117,0
10_good,83,-0.0003,-0.0005,641.92,1585.17,554.41,2387.98,1.3,47.47,2388.06,8150.14,8.3953,0
10_good,84,0.0049,0.0003,641.63,1590.0,553.63,2388.02,1.3,47.15,2388.0,8144.48,8.3805,0
10_good,85,0.0035,-0.0003,642.06,1583.93,553.77,2388.03,1.3,47.27,2388.02,8140.29,8.4399,0
10_good,86,-0.0011,-0.0,642.54,1583.47,554.41,2388.05,1.3,47.1,2388.0,8141.54,8.4189,0
10_good,87,0.0012,-0.0003,641.73,1586.47,554.1,2388.0,1.3,47.4,2388.03,8139.62,8.3806,0
10_good,88,-0.0013,0.0,642.3,1586.01,554.45,2387.95,1.3,47.22,2388.02,8142.99,8.4442,0
10_good,89,0.001,-0.0005,642.73,1581.1,554.66,2388.04,1.3,47.26,2388.01,8139.31,8.4047,0
10_good,90,-0.0013,0.0,641.98,1589.33,554.75,2388.03,1.3,47.23,2388.02,8142.6,8.3916,0
10_good,91,0.0005,0.0004,642.48,1589.51,553.87,2388.03,1.3,47.22,2388.05,8145.41,8.409,0
10_good,92,0.003,-0.0,642.28,1584.44,554.23,2388.06,1.3,47.2,2388.01,8146.95,8.4173,0
10_good,93,-0.0011,0.0004,641.98,1586.68,554.16,2388.0,1.3,47.35,2387.98,8143.2,8.4181,0
10_good,94,0.0026,-0.0,642.13,1580.99,554.77,2388.01,1.3,47.26,2388.06,8139.83,8.414,0
10_good,95,-0.0044,0.0004,642.02,1585.99,554.08,2388.02,1.3,47.1,2388.05,8137.62,8.4158,0
10_good,96,0.0026,0.0005,642.36,1581.94,554.07,2388.0,1.3,47.41,2388.07,8139.01,8.4086,0
10_good,97,-0.0028,0.0004,642.17,1581.48,554.51,2388.09,1.3,47.22,2388.0,8140.92,8.4219,0
10_good,98,0.0014,0.0,642.36,1589.02,554.33,2388.06,1.3,47.45,2388.07,8140.49,8.4172,0
10_good,99,0.0013,-0.0004,642.62,1586.46,554.36,2388.01,1.3,47.26,2387.99,8143.77,8.4394,0
10_good,100,0.0012,0.0001,641.95,1579.63,554.26,2388.02,1.3,47.17,2388.02,8146.27,8.3815,0
10_good,101,-0.0004,-0.0,642.47,1585.33,554.24,2388.01,1.3,47.3,2388.04,8146.91,8.4132,0
10_good,102,0.0013,-0.0004,642.22,1585.31,553.98,2388.04,1.3,47.34,2388.02,8146.6,8.4062,0
10_good,103,0.0022,-0.0001,642.32,1588.35,554.65,2388.01,1.3,47.09,2388.07,8145.57,8.3968,0
10_good,104,0.0076,-0.0002,642.76,1578.18,553.78,2388.06,1.3,47.36,2388.07,8145.45,8.4113,0
10_good,105,-0.0003,0.0003,642.61,1583.62,553.33,2388.07,1.3,47.26,2388.07,8143.05,8.4029,0
10_good,106,-0.0005,-0.0002,641.87,1589.38,554.1,2388.02,1.3,47.28,2388.05,8139.99,8.4345,0
10_good,107,-0.0021,-0.0001,642.05,1582.12,553.2,2388.03,1.3,47.24,2388.02,8144.85,8.391,0
10_good,108,0.002,0.0004,642.3,1592.53,554.41,2388.02,1.3,47.17,2388.01,8145.47,8.3995,0
10_good,109,-0.0021,0.0004,642.27,1585.32,554.38,2388.09,1.3,47.45,2388.04,8143.44,8.3761,0
10_good,110,0.0004,-0.0004,641.83,1583.16,554.71,2388.01,1.3,47.25,2388.05,8137.87,8.3913,0
10_good,111,0.0023,-0.0003,642.66,1587.22,554.17,2388.04,1.3,47.26,2388.01,8144.79,8.4388,0
10_good,112,-0.0006,-0.0002,642.4,1586.73,554.64,2388.04,1.3,47.2,2387.97,8145.46,8.4435,0
10_good,113,-0.0006,0.0004,642.73,1586.14,554.84,2387.94,1.3,47.22,2388.04,8144.24,8.4076,0
10_good,114,-0.0008,0.0004,642.07,1585.43,554.83,2388.02,1.3,47.31,2388.05,8144.04,8.4121,0
10_good,115,-0.0012,0.0001,641.91,1586.46,553.83,2387.98,1.3,47.23,2388.01,8139.18,8.4252,0
10_good,116,-0.0008,0.0001,642.23,1589.89,553.63,2388.05,1.3,47.21,2388.01,8142.06,8.416,0
10_good,117,-0.0036,-0.0,642.19,1587.35,554.4,2387.99,1.3,47.13,2388.01,8144.38,8.3846,0
10_good,118,0.0006,-0.0005,642.17,1587.11,553.16,2388.08,1.3,47.31,2388.08,8139.39,8.3874,0
10_good,119,0.0044,0.0002,642.16,1591.13,554.37,2388.03,1.3,47.37,2388.08,8137.12,8.412,0
10_good,120,-0.0018,-0.0001,641.96,1594.4,553.87,2388.0,1.3,47.49,2388.04,8145.78,8.3912,0
10_good,121,-0.0022,0.0001,642.23,1580.61,554.56,2388.0,1.3,47.35,2388.1,8143.03,8.4142,0
10_good,122,-0.002,-0.0002,642.05,1581.46,554.56,2388.07,1.3,47.17,2387.98,8136.6,8.3753,0
10_good,123,0.0031,-0.0002,641.9,1585.15,553.81,2388.01,1.3,47.16,2388.04,8143.58,8.4377,0
10_good,124,0.0006,-0.0001,642.17,1589.98,554.32,2388.02,1.3,47.12,2388.03,8146.84,8.3778,0
10_good,125,0.0008,-0.0002,642.68,1587.61,553.88,2388.07,1.3,47.18,2388.06,8141.76,8.4187,0
10_good,126,0.0034,0.0003,641.8,1588.46,553.97,2388.0,1.3,47.4,2388.05,8142.98,8.441,0
10_good,127,-0.0008,-0.0004,642.44,1581.78,554.35,2388.03,1.3,47.31,2388.0,8151.33,8.4055,0
10_good,128,-0.0036,0.0001,642.22,1591.58,554.04,2387.98,1.3,47.09,2388.06,8142.73,8.4113,0
10_good,129,0.0022,-0.0005,642.95,1592.66,554.39,2388.02,1.3,47.37,2388.05,8142.55,8.4125,0
10_good,130,-0.002,0.0003,642.96,1586.39,554.56,2388.02,1.3,47.36,2388.03,8143.91,8.3843,0
10_good,131,0.0006,0.0,642.52,1584.89,553.12,2388.03,1.3,47.4,2388.0,8143.81,8.4367,0
10_good,132,-0.0008,-0.0005,642.61,1585.32,554.0,2387.98,1.3,47.38,2388.06,8146.27,8.4078,0
10_good,133,0.0012,-0.0001,641.97,1582.98,554.08,2388.04,1.3,47.29,2388.04,8141.45,8.4343,0
10_good,134,-0.0009,-0.0002,642.68,1591.88,553.7,2388.05,1.3,47.19,2388.06,8140.14,8.4323,0
10_good,135,0.0009,-0.0001,642.53,1587.6,554.57,2388.08,1.3,47.24,2388.04,8145.45,8.4328,0
10_good,136,-0.0019,0.0,642.0,1589.85,554.4,2388.08,1.3,47.29,2388.04,8147.91,8.4223,0
10_good,137,0.0039,-0.0004,642.06,1585.82,553.6,2388.06,1.3,47.37,2388.04,8146.01,8.4172,0
10_good,138,0.0001,-0.0003,642.21,1584.93,554.39,2388.02,1.3,47.45,2388.07,8143.61,8.413,0
10_good,139,-0.0002,0.0004,642.33,1584.66,554.58,2388.06,1.3,47.5,2388.07,8141.99,8.4204,0
10_good,140,0.001,0.0003,642.7,1588.5,553.83,2388.07,1.3,47.35,2388.01,8143.63,8.3792,0
10_good,141,-0.0044,-0.0002,641.83,1586.04,554.19,2388.04,1.3,47.49,2388.01,8139.55,8.431,0
10_good,142,-0.001,-0.0003,642.01,1588.02,554.48,2388.03,1.3,47.47,2388.01,8147.95,8.4079,0
10_good,143,0.0009,0.0005,642.22,1583.76,555.1,2388.01,1.3,47.16,2388.01,8140.28,8.3736,0
10_good,144,0.0024,0.0005,642.27,1588.27,554.72,2388.08,1.3,47.34,2388.01,8148.43,8.3967,0
10_good,145,-0.0013,-0.0001,642.51,1581.14,554.54,2388.05,1.3,47.3,2388.01,8140.51,8.4272,0
10_good,146,-0.0045,-0.0002,641.92,1592.06,554.51,2388.04,1.3,47.41,2388.04,8141.27,8.4099,0
10_good,147,-0.0055,-0.0,642.51,1589.69,554.29,2388.06,1.3,47.23,2388.05,8137.51,8.4275,0
10_good,148,-0.0001,-0.0001,642.61,1580.08,553.82,2388.06,1.3,47.41,2388.05,8144.44,8.4322,0
10_good,149,-0.0022,-0.0004,641.85,1586.49,553.56,2388.05,1.3,47.29,2388.04,8140.95,8.4131,0
10_good,150,-0.0015,-0.0002,642.87,1587.69,554.47,2388.04,1.3,47.53,2388.05,8140.72,8.4084,0
10_good,151,0.0001,0.0001,641.78,1584.41,554.8,2388.05,1.3,47.31,2388.06,8144.73,8.3863,0
10_good,152,-0.0009,0.0002,642.17,1593.08,553.72,2388.07,1.3,47.23,2388.09,8142.43,8.413,0
10_good,153,0.0006,0.0001,642.35,1583.03,554.1,2387.99,1.3,47.42,2388.07,8142.72,8.3879,0
10_good,154,-0.0019,0.0003,642.48,1584.52,553.54,2388.11,1.3,47.17,2388.01,8142.6,8.4569,0
10_good,155,-0.0027,-0.0002,642.58,1585.28,554.53,2388.01,1.3,47.28,2388.07,8147.49,8.4477,0
10_good,156,0.0003,0.0003,642.2,1588.48,554.45,2388.07,1.3,47.13,2388.08,8144.46,8.4179,0
10_good,157,-0.0035,-0.0003,642.12,1594.33,553.64,2388.07,1.3,47.36,2388.03,8143.54,8.4228,0
10_good,158,-0.0015,0.0004,642.59,1585.27,553.06,2388.05,1.3,47.35,2388.09,8144.21,8.4178,0
10_good,159,-0.0005,-0.0004,642.06,1585.64,553.99,2388.04,1.3,47.32,2388.05,8148.25,8.4241,0
10_good,160,-0.0003,0.0001,642.42,1590.47,554.3,2388.1,1.3,47.26,2388.07,8138.43,8.4698,0
10_good,161,-0.0023,0.0004,642.44,1589.04,553.95,2388.06,1.3,47.43,2388.09,8147.15,8.4396,0
10_good,162,-0.0048,0.0003,642.45,1591.81,553.59,2388.04,1.3,47.42,2388.1,8141.36,8.4471,0
10_good,163,-0.0017,-0.0001,642.34,1588.79,553.62,2388.08,1.3,47.32,2388.04,8141.68,8.4281,0
10_good,164,0.0029,-0.0003,642.37,1585.86,553.65,2388.06,1.3,47.48,2388.06,8145.08,8.4215,0
10_good,165,0.0001,-0.0003,642.37,1590.66,554.28,2388.08,1.3,47.43,2388.01,8148.03,8.4311,0
10_good,166,-0.003,0.0005,642.17,1591.33,554.19,2388.08,1.3,47.42,2388.04,8145.79,8.4361,0
10_good,167,-0.002,0.0001,642.44,1588.53,554.61,2388.1,1.3,47.49,2388.02,8146.89,8.4298,0
10_good,168,0.0033,-0.0005,643.22,1580.86,553.08,2388.03,1.3,47.48,2388.06,8141.06,8.4292,0
10_good,169,-0.0002,-0.0002,642.67,1590.18,553.76,2388.09,1.3,47.48,2388.06,8141.49,8.397,0
10_good,170,0.0035,0.0004,642.52,1586.06,553.62,2388.05,1.3,47.3,2388.06,8143.0,8.4148,0
10_good,171,-0.0035,-0.0001,642.54,1585.76,553.7,2388.02,1.3,47.51,2388.0,8145.83,8.4261,0
10_good,172,0.0022,-0.0004,641.92,1591.39,553.75,2388.12,1.3,47.46,2388.08,8139.65,8.443,0
10_good,173,0.0027,-0.0005,643.14,1584.89,553.91,2388.03,1.3,47.5,2388.06,8143.03,8.4203,0
10_good,174,0.0014,-0.0002,642.51,1590.4,553.91,2388.13,1.3,47.39,2388.03,8144.08,8.4447,0
10_good,175,-0.0017,-0.0003,642.88,1589.14,554.2,2388.08,1.3,47.41,2388.07,8144.63,8.4127,0
10_good,176,-0.001,-0.0003,642.08,1591.5,553.51,2388.04,1.3,47.49,2388.05,8141.77,8.4411,0
10_good,177,0.0,0.0003,642.66,1588.02,553.32,2388.08,1.3,47.49,2388.15,8140.48,8.4336,0
10_good,178,0.0023,-0.0002,642.04,1581.9,553.16,2388.03,1.3,47.07,2388.06,8137.2,8.421,0
10_good,179,0.0028,-0.0004,642.6,1587.84,553.38,2388.05,1.3,47.42,2388.07,8142.1,8.4098,0
10_good,180,0.0038,0.0004,642.85,1584.56,553.34,2388.07,1.3,47.56,2388.07,8140.32,8.4424,0
10_good,181,0.0059,0.0,642.67,1591.71,554.31,2388.06,1.3,47.39,2388.09,8144.36,8.4339,0
10_good,182,-0.0004,0.0001,642.05,1589.76,553.82,2388.08,1.3,47.53,2388.05,8146.61,8.4247,0
10_good,183,0.0013,-0.0002,642.14,1595.35,553.07,2388.1,1.3,47.54,2388.06,8150.02,8.4388,0
10_good,184,0.0016,0.0003,642.64,1593.4,554.81,2388.03,1.3,47.56,2388.01,8142.44,8.4539,0
10_good,185,0.0014,0.0002,641.76,1593.58,553.58,2388.06,1.3,47.5,2388.08,8145.29,8.4029,0
10_good,186,-0.0016,-0.0005,642.44,1592.64,553.46,2388.08,1.3,47.45,2388.08,8142.18,8.4315,0
10_good,187,0.0025,-0.0001,642.54,1589.32,553.56,2388.13,1.3,47.6,2388.11,8141.93,8.4481,0
10_good,188,-0.0028,-0.0003,643.07,1585.86,554.11,2388.07,1.3,47.5,2388.06,8136.2,8.4437,0
10_good,189,-0.0028,-0.0004,642.65,1596.72,553.28,2388.13,1.3,47.36,2388.04,8140.46,8.4033,0
11,63,-0.0004,0.0004,642.68,1593.8,553.11,2388.13,1.3,47.69,2388.14,8119.1,8.4734,1
11,64,0.0012,0.0002,642.74,1590.54,553.43,2388.14,1.3,47.65,2388.15,8126.64,8.4553,1
11,65,-0.0031,-0.0003,642.72,1588.25,552.61,2388.11,1.3,47.56,2388.17,8121.89,8.3978,1
11,66,-0.0001,0.0001,642.74,1598.2,553.89,2388.15,1.3,47.64,2388.14,8121.19,8.4227,1
11,67,0.0012,0.0002,643.16,1580.75,553.59,2388.12,1.3,47.49,2388.15,8119.1,8.4364,1
11,68,0.0012,0.0,642.96,1593.63,553.15,2388.16,1.3,47.51,2388.16,8125.19,8.4565,1
11,69,-0.001,0.0001,642.97,1589.77,552.84,2388.14,1.3,47.78,2388.21,8122.99,8.4312,1
11,70,0.0039,-0.0001,643.07,1589.88,553.99,2388.14,1.3,47.73,2388.14,8121.77,8.4368,1
11,71,0.0012,0.0002,642.68,1580.26,553.53,2388.14,1.3,47.51,2388.14,8116.08,8.4482,1
11,72,-0.0,-0.0001,642.27,1591.86,553.55,2388.14,1.3,47.61,2388.16,8120.03,8.4381,1
11,73,-0.0,0.0003,642.93,1592.96,552.86,2388.13,1.3,47.8,2388.18,8120.57,8.4376,1
11,74,0.003,-0.0004,642.86,1590.55,553.63,2388.13,1.3,47.66,2388.19,8122.12,8.4652,1
11,75,0.0002,-0.0,643.06,1583.6,553.15,2388.18,1.3,47.61,2388.15,8117.19,8.4896,1
11,76,0.0013,0.0003,642.93,1596.68,553.36,2388.16,1.3,47.59,2388.11,8123.99,8.4538,1
11,77,0.0002,0.0002,642.7,1598.96,552.51,2388.16,1.3,47.53,2388.16,8114.53,8.4577,1
11,78,-0.0005,-0.0004,643.04,1590.64,552.85,2388.18,1.3,47.61,2388.17,8120.28,8.4464,1
11,79,-0.0024,0.0001,642.74,1589.16,553.23,2388.15,1.3,47.7,2388.1,8116.57,8.435,1
11,80,0.0003,-0.0001,642.84,1595.39,552.79,2388.24,1.3,47.58,2388.18,8117.86,8.46,1
11,81,0.0009,0.0003,642.71,1588.22,553.37,2388.15,1.3,47.39,2388.19,8119.81,8.4499,1
11,82,0.0011,-0.0002,643.29,1601.39,553.77,2388.22,1.3,47.61,2388.12,8116.54,8.4364,1
11,83,0.0001,0.0004,642.42,1587.73,552.8,2388.21,1.3,47.67,2388.18,8116.85,8.464,1
11_good,1,0.0028,-0.0003,642.61,1597.1,552.87,2388.19,1.3,47.58,2388.14,8120.2,8.4409,0
11_good,2,-0.0016,0.0005,642.29,1584.64,552.92,2388.19,1.3,47.6,2388.17,8119.56,8.4682,0
11_good,3,-0.0,-0.0,642.56,1592.15,553.06,2388.16,1.3,47.51,2388.13,8124.57,8.4319,0
11_good,4,-0.0014,-0.0004,642.68,1589.21,553.55,2388.2,1.3,47.63,2388.14,8119.94,8.3835,0
11_good,5,-0.0013,-0.0003,642.5,1594.41,553.15,2388.14,1.3,47.55,2388.15,8115.42,8.4779,0
11_good,6,0.0046,0.0004,642.62,1593.31,553.04,2388.15,1.3,47.45,2388.1,8115.9,8.4716,0
11_good,7,-0.0001,-0.0004,642.32,1591.31,553.34,2388.16,1.3,47.58,2388.16,8123.24,8.4314,0
11_good,8,0.0038,0.0002,642.84,1599.88,553.67,2388.13,1.3,47.6,2388.09,8120.63,8.4263,0
11_good,9,-0.0023,-0.0003,642.47,1589.86,553.82,2388.19,1.3,47.61,2388.12,8118.77,8.4725,0
11_good,10,-0.0001,0.0002,642.16,1581.51,552.81,2388.15,1.3,47.71,2388.13,8120.65,8.4183,0
11_good,11,0.0014,0.0003,642.89,1586.52,553.02,2388.13,1.3,47.7,2388.1,8126.54,8.4361,0
11_good,12,0.0008,-0.0004,642.54,1591.81,553.51,2388.17,1.3,47.52,2388.15,8123.81,8.4354,0
11_good,13,0.0009,0.0004,642.86,1591.18,553.02,2388.14,1.3,47.64,2388.13,8123.39,8.4345,0
11_good,14,0.0015,-0.0004,642.52,1596.74,553.95,2388.11,1.3,47.46,2388.18,8118.58,8.4596,0
11_good,15,-0.0009,0.0,642.49,1588.74,553.23,2388.09,1.3,47.5,2388.12,8122.16,8.4388,0
11_good,16,0.0034,-0.0004,642.64,1587.02,553.6,2388.14,1.3,47.67,2388.07,8118.76,8.4548,0
11_good,17,-0.0006,-0.0002,642.95,1593.86,553.57,2388.14,1.3,47.48,2388.11,8123.59,8.4598,0
11_good,18,0.0024,-0.0002,642.52,1587.13,552.72,2388.14,1.3,47.55,2388.14,8121.84,8.4457,0
11_good,19,-0.0016,-0.0002,642.3,1594.64,553.73,2388.16,1.3,47.58,2388.07,8117.82,8.4356,0
11_good,20,-0.0004,0.0002,642.61,1587.02,553.89,2388.18,1.3,47.64,2388.09,8120.04,8.4743,0
11_good,21,-0.0035,0.0003,642.98,1593.42,553.42,2388.21,1.3,47.39,2388.18,8123.27,8.4358,0
11_good,22,0.0012,0.0001,642.98,1594.38,553.34,2388.22,1.3,47.57,2388.17,8122.97,8.4669,0
11_good,23,0.0005,-0.0001,643.07,1583.73,553.12,2388.09,1.3,47.75,2388.2,8126.93,8.423,0
11_good,24,0.0028,0.0003,642.96,1585.42,553.32,2388.18,1.3,47.44,2388.16,8119.73,8.4538,0
11_good,25,0.0005,-0.0003,642.85,1588.9,553.13,2388.11,1.3,47.76,2388.16,8121.75,8.4468,0
11_good,26,-0.0006,0.0003,642.91,1593.26,553.77,2388.11,1.3,47.49,2388.16,8119.59,8.4347,0
11_good,27,0.0055,0.0002,642.64,1597.7,552.46,2388.08,1.3,47.57,2388.16,8117.83,8.4725,0
11_good,28,0.0001,-0.0,643.25,1596.56,553.44,2388.14,1.3,47.59,2388.11,8121.77,8.4467,0
11_good,29,0.0025,-0.0001,643.16,1590.16,553.18,2388.07,1.3,47.66,2388.13,8120.49,8.434,0
11_good,30,-0.0014,-0.0004,642.48,1592.14,553.32,2388.14,1.3,47.56,2388.16,8120.47,8.4217,0
11_good,31,0.0003,-0.0003,642.62,1596.26,553.55,2388.12,1.3,47.65,2388.15,8122.06,8.4177,0
11_good,32,-0.0005,-0.0003,642.26,1600.72,552.82,2388.17,1.3,47.56,2388.12,8115.77,8.4551,0
11_good,33,-0.0001,0.0005,641.95,1590.24,553.5,2388.19,1.3,47.49,2388.16,8117.91,8.4222,0
11_good,34,-0.0022,-0.0002,642.4,1584.58,553.23,2388.17,1.3,47.51,2388.12,8121.33,8.406,0
11_good,35,-0.0,0.0001,642.16,1594.7,553.51,2388.13,1.3,47.41,2388.13,8115.74,8.4362,0
11_good,36,-0.0007,0.0,642.84,1592.56,553.83,2388.19,1.3,47.69,2388.08,8114.49,8.3958,0
11_good,37,-0.0009,-0.0003,642.64,1596.7,553.03,2388.15,1.3,47.53,2388.2,8115.11,8.4183,0
11_good,38,-0.003,0.0004,642.91,1587.31,553.2,2388.13,1.3,47.71,2388.09,8118.23,8.4369,0
11_good,39,0.0018,-0.0002,641.97,1590.62,552.99,2388.15,1.3,47.69,2388.1,8121.37,8.4684,0
11_good,40,0.0016,-0.0003,643.04,1585.89,552.93,2388.16,1.3,47.53,2388.13,8119.97,8.4284,0
11_good,41,0.0003,-0.0002,642.5,1595.86,553.03,2388.13,1.3,47.66,2388.16,8121.3,8.4079,0
11_good,42,-0.0001,0.0002,643.06,1581.44,553.48,2388.12,1.3,47.71,2388.12,8124.58,8.4389,0
11_good,43,0.0002,-0.0004,642.87,1586.81,553.33,2388.17,1.3,47.46,2388.14,8115.16,8.4373,0
11_good,44,-0.0015,-0.0005,642.69,1598.04,553.62,2388.1,1.3,47.55,2388.12,8122.51,8.4527,0
11_good,45,-0.0013,-0.0002,643.13,1588.86,553.0,2388.15,1.3,47.52,2388.12,8118.02,8.4002,0
11_good,46,0.0013,0.0003,642.62,1601.84,553.93,2388.15,1.3,47.59,2388.18,8113.25,8.4345,0
11_good,47,-0.0007,-0.0002,643.09,1592.58,553.35,2388.2,1.3,47.59,2388.14,8122.26,8.4058,0
11_good,48,0.0022,0.0003,642.68,1592.18,552.94,2388.19,1.3,47.62,2388.15,8120.76,8.4536,0
11_good,49,-0.0027,0.0004,642.89,1587.08,552.83,2388.15,1.3,47.63,2388.16,8122.95,8.4528,0
11_good,50,0.0001,0.0003,642.92,1591.42,553.21,2388.18,1.3,47.67,2388.17,8119.6,8.4825,0
11_good,51,0.0001,0.0001,642.14,1592.78,552.82,2388.13,1.3,47.53,2388.19,8123.68,8.4473,0
11_good,52,-0.0029,-0.0001,642.91,1596.89,552.94,2388.16,1.3,47.6,2388.17,8114.4,8.425,0
11_good,53,0.0022,-0.0001,643.14,1594.08,554.04,2388.12,1.3,47.58,2388.13,8119.37,8.4511,0
11_good,54,0.0012,0.0005,642.79,1589.44,553.5,2388.15,1.3,47.78,2388.12,8120.77,8.428,0
11_good,55,-0.0014,-0.0002,642.62,1590.4,553.13,2388.16,1.3,47.52,2388.16,8121.51,8.4368,0
